x	y	theta1	theta2	steps1	steps2	interval
2.112	5.035	119.080	-118.771	4	-1	11
2.154	5.028	118.736	-118.643	4	-1	11
2.196	5.025	118.388	-118.483	4	-2	11
2.239	5.026	118.040	-118.291	4	-2	11
2.239	5.026	118.040	-118.291	0	0	0
2.259	5.026	117.880	-118.207	2	-1	5
2.279	5.026	117.720	-118.122	2	-1	5
2.298	5.026	117.561	-118.037	2	-1	5
2.318	5.026	117.401	-117.952	2	-1	5
2.338	5.025	117.242	-117.866	2	-1	5
2.338	5.025	117.242	-117.866	0	0	0
2.361	5.026	117.052	-117.763	2	-1	5
2.384	5.026	116.863	-117.658	2	-1	5
2.408	5.026	116.674	-117.554	2	-1	5
2.431	5.026	116.485	-117.449	2	-1	5
2.431	5.026	116.485	-117.449	0	0	0
2.451	5.026	116.321	-117.357	2	-1	5
2.472	5.026	116.158	-117.264	2	-1	5
2.492	5.026	115.995	-117.172	2	-1	5
2.512	5.027	115.832	-117.079	2	-1	5
2.532	5.027	115.669	-116.985	2	-1	5
2.553	5.027	115.507	-116.892	2	-1	5
2.573	5.027	115.344	-116.798	2	-1	5
2.593	5.027	115.182	-116.703	2	-1	5
2.613	5.027	115.020	-116.609	2	-1	5
2.634	5.028	114.858	-116.514	2	-1	5
2.654	5.028	114.696	-116.418	2	-1	5
2.674	5.028	114.534	-116.323	2	-1	5
2.695	5.028	114.372	-116.227	2	-1	5
2.715	5.028	114.211	-116.130	2	-1	5
2.715	5.028	114.211	-116.130	0	0	0
2.734	5.028	114.058	-116.040	2	-1	5
2.753	5.028	113.906	-115.949	2	-1	5
2.772	5.028	113.753	-115.859	2	-1	5
2.791	5.028	113.601	-115.767	2	-1	5
2.810	5.028	113.449	-115.676	2	-1	5
2.810	5.028	113.449	-115.676	0	0	0
2.830	5.028	113.292	-115.583	2	-1	5
2.850	5.028	113.135	-115.490	2	-1	5
2.870	5.028	112.978	-115.396	2	-1	5
2.890	5.027	112.821	-115.302	2	-1	5
2.909	5.027	112.665	-115.208	2	-1	5
2.909	5.027	112.665	-115.208	0	0	0
2.928	5.027	112.514	-115.115	2	-1	5
2.947	5.027	112.364	-115.023	2	-1	5
2.966	5.027	112.214	-114.930	2	-1	5
2.985	5.027	112.065	-114.836	2	-1	5
3.004	5.027	111.915	-114.743	2	-1	5
3.023	5.027	111.765	-114.649	2	-1	5
3.042	5.027	111.616	-114.555	2	-1	5
3.061	5.027	111.467	-114.460	2	-1	5
3.080	5.027	111.317	-114.366	2	-1	5
3.099	5.027	111.168	-114.271	2	-1	5
3.118	5.027	111.019	-114.175	2	-1	5
3.137	5.027	110.870	-114.080	2	-1	5
3.156	5.027	110.722	-113.984	2	-1	5
3.175	5.027	110.573	-113.888	2	-1	5
3.194	5.027	110.425	-113.791	2	-1	5
3.213	5.027	110.276	-113.695	2	-1	5
3.232	5.027	110.128	-113.598	2	-1	5
3.251	5.027	109.980	-113.501	2	-1	5
3.270	5.027	109.832	-113.403	2	-1	5
3.289	5.027	109.684	-113.305	2	-1	5
3.308	5.027	109.536	-113.207	2	-1	5
3.327	5.027	109.388	-113.109	2	-1	5
3.346	5.027	109.241	-113.010	2	-1	5
3.365	5.027	109.093	-112.911	2	-1	5
3.384	5.027	108.946	-112.812	2	-1	5
3.403	5.027	108.799	-112.712	2	-1	5
3.422	5.027	108.652	-112.613	2	-1	5
3.441	5.027	108.505	-112.513	2	-1	5
3.460	5.027	108.358	-112.412	2	-1	5
3.479	5.027	108.211	-112.312	2	-1	5
3.498	5.027	108.064	-112.211	2	-1	5
3.517	5.027	107.918	-112.110	2	-1	5
3.536	5.027	107.771	-112.008	2	-1	5
3.555	5.027	107.625	-111.907	2	-1	5
